numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
74672,1180.61,3158043529235560,JCB 16 digit,01/19,12
74676,1080.03,502060036469,Discover,09/19,1
74687,1140.73,5332521337985322,VISA 16 digit,05/21,1
74697,1020.4,4176320940777685,Diners Club / Carte Blanche,02/18,12
74699,790.89,4029826434674930,Discover,07/22,1
74710,1040.01,30108835284592,JCB 15 digit,07/19,1
74719,670.3,3528741592750455,Diners Club / Carte Blanche,12/17,1
74722,720.86,869982727248527,Voyager,09/20,1
74727,670.16,340541094202258,VISA 13 digit,04/20,1
74732,880.35,3088044802840881,JCB 16 digit,01/19,12
74735,790.96,30476986184675,JCB 16 digit,09/22,1
74741,700.89,589392480499,American Express,05/18,12
74746,1190.1,5308204671354146,Mastercard,01/19,12
74750,960.21,375442191866335,VISA 13 digit,07/22,12
74752,1100.2,3096411547241552,VISA 16 digit,08/22,1
74758,900.75,375841899818813,Maestro,04/24,1
74772,660.79,3158980667567801,American Express,05/18,1
74776,940.13,639042854070,JCB 16 digit,10/20,1
74777,600.14,5292892089462796,American Express,01/19,1
74780,990.31,5233236340457876,Maestro,07/18,12
74782,1000.26,5557390734830277,Voyager,06/19,1
74786,1200.95,372334297156674,VISA 13 digit,06/19,1
74787,1140.45,869942282018434,Mastercard,04/20,1
74796,630.66,869941517430018,VISA 16 digit,11/19,12
74801,1180.86,869943384680949,Voyager,08/26,1
74806,740.45,370647234582898,JCB 16 digit,04/18,1
74814,1120.1,869914045897834,American Express,02/19,1
74819,1060.92,4251737365226,Diners Club / Carte Blanche,05/18,12
74821,700.33,5421012731545435,VISA 16 digit,10/19,1
74822,1000.85,4695110393501159,American Express,03/18,1
74824,640.15,180075140706163,VISA 16 digit,01/21,1
74825,1080.28,501887909270,Mastercard,09/22,1
74834,660.08,5476718608720430,Discover,06/24,1
74844,1030.59,3528506146651800,Maestro,06/24,1
74851,1000.4,210087123719133,VISA 13 digit,12/20,1
74852,850.36,4889899492448389,Diners Club / Carte Blanche,03/22,12
74856,1200.17,4330887962080035,Maestro,06/18,1
74857,1000.85,4700084777900613,Voyager,01/21,1
74858,720.22,210004224221430,Voyager,12/17,1
74868,630.08,639097469857,Diners Club / Carte Blanche,12/17,1
74879,760.3,3337302677802397,Mastercard,03/18,1
74886,1030.24,210069902511915,VISA 16 digit,12/18,1
74887,640.56,4962794407020235,American Express,03/18,12
74890,790.44,3158653933260820,VISA 13 digit,05/19,1
74891,770.21,3337549901680615,Mastercard,02/19,1
74893,680.37,3088196935561782,VISA 16 digit,02/18,1
74895,620.65,869928954812709,Maestro,07/20,1
74896,990.9,675996355763,JCB 16 digit,10/18,1
74897,610.04,6011382186278962,Diners Club / Carte Blanche,11/17,1
74901,680.46,180073315166636,JCB 16 digit,02/20,12
74904,890.67,4125387039358,JCB 16 digit,10/19,1
74905,680.26,377395099472655,VISA 16 digit,08/20,1
74909,750.09,30346879254572,Maestro,05/18,1
74914,1100.02,343120872993433,JCB 16 digit,07/25,12
74917,1190.65,869905453768905,American Express,10/19,12
74923,760.99,4405938902486426,Voyager,05/22,1
74924,1000.28,4651263573361258,JCB 15 digit,12/18,1
74925,910.42,3112861148577566,Maestro,10/17,1
74930,1130.92,4953584383323609,VISA 16 digit,02/18,12
74933,640.44,30530189686421,Discover,07/21,1
74935,1110.61,3096758859496186,Discover,11/19,12
74937,720.3,869988057927580,VISA 13 digit,12/17,1
74938,1140.8,4625223752389929,JCB 16 digit,01/18,1
74946,770.41,639023778041,Diners Club / Carte Blanche,10/25,1
74956,860.61,30345258371627,Mastercard,05/25,1
74961,810.67,30248447138735,VISA 13 digit,03/18,12
74963,1120.37,869946754782005,Voyager,08/18,1
74974,920.3,348828662781223,American Express,02/20,1
74975,810.39,3112309402123966,VISA 16 digit,03/22,12
74977,1040.41,869926021081993,Voyager,06/18,1
74984,1120.13,6011277941262345,American Express,09/23,12
74996,1030.89,30592811157064,Discover,10/17,12
75003,760.56,4671973109000263,VISA 16 digit,09/23,12
75006,990.56,6011625219910534,VISA 13 digit,07/23,1
75009,760.44,4872930705239,Voyager,09/18,1
75011,890.9,210019135420335,JCB 16 digit,07/19,1
75021,760.41,30095899754596,VISA 13 digit,08/21,1
75026,1080.92,4548990834253380,Mastercard,02/22,1
75031,940.96,371172663534426,JCB 16 digit,02/18,1
75034,600.35,4727422684161,Discover,05/19,1
75035,1020.46,060400133652,JCB 15 digit,10/18,1
75060,1071.0,5580462207448027,Discover,07/19,1
75065,700.33,30394292965283,Discover,02/18,1
75066,1200.15,4909129092258,VISA 16 digit,04/19,1
75070,1080.95,5485337008698432,JCB 15 digit,08/20,1
75079,990.12,4587085328925643,VISA 13 digit,09/18,1
75084,700.23,589331091977,JCB 16 digit,09/19,1
75086,940.15,5429168843050441,Voyager,02/18,12
75087,830.68,5113803864410550,JCB 16 digit,02/18,12
75108,1020.95,6011224390722429,VISA 16 digit,09/23,1
75129,1120.74,503860733032,VISA 16 digit,10/17,12
75131,1060.47,4217349216376543,VISA 16 digit,11/17,1
75132,800.57,377696919352658,VISA 16 digit,02/19,1
75145,1070.75,30168946546073,JCB 15 digit,03/20,1
75161,860.6,6011542373470884,JCB 15 digit,09/24,1
75164,1020.28,3088883673778120,Discover,02/25,1
75177,1110.51,210001054996131,VISA 16 digit,05/20,1
75183,740.64,30409674814220,VISA 16 digit,07/18,1
75196,600.96,869924266665554,Diners Club / Carte Blanche,05/21,1
75197,1010.39,4714540173170998,VISA 16 digit,08/20,1
75205,940.09,30243975592049,VISA 16 digit,06/23,1
75209,1060.05,869974807840778,JCB 16 digit,02/19,1
75211,880.97,5299290791750611,Diners Club / Carte Blanche,10/18,1
75219,620.89,340267632900035,Mastercard,06/19,1
75236,1020.61,6011249108978823,Mastercard,03/18,1
75237,630.32,4297073082685,Mastercard,02/18,1
75238,850.17,5190366543128007,JCB 15 digit,06/19,1
75252,630.18,4725041256021981,JCB 15 digit,05/19,1
75262,970.24,210009561948644,American Express,04/18,1
75264,1170.79,30080387255876,VISA 16 digit,08/19,1
75272,1090.77,210088615457505,JCB 15 digit,10/17,1
75284,1020.66,210074206135718,JCB 15 digit,12/18,1
75286,840.99,30121155366956,Maestro,08/18,1
75289,1070.96,676104625402,Voyager,12/24,12
75290,1020.29,4189523970404956,VISA 16 digit,02/18,12
75291,650.11,3528624403363777,Voyager,11/23,1
75299,1190.62,30317655305821,VISA 13 digit,06/18,1
75301,1140.89,5388177697233499,Discover,11/19,1
75302,1170.69,30109754581687,Mastercard,03/19,1
75304,860.36,501895085857,VISA 13 digit,02/18,1
75310,900.72,4819436662984,JCB 16 digit,08/21,12
75316,710.99,4218452728052,VISA 16 digit,04/19,1
75323,750.98,379107633090218,Mastercard,03/18,1
75342,1050.35,4341341370982439,Discover,01/23,1
75348,960.78,376292300164794,American Express,01/25,12
75353,940.37,869950739913560,JCB 15 digit,06/21,1
75356,720.17,639066988499,JCB 16 digit,02/23,12
75362,970.31,5542496021003276,JCB 15 digit,05/20,1
75364,790.07,4632921151480691,American Express,06/20,1
75368,1180.63,341074289089966,American Express,08/18,12
75371,870.34,589354876270,VISA 16 digit,02/19,12
75372,670.74,5297213068209386,American Express,11/21,1
75374,810.58,180012131187210,VISA 16 digit,11/20,1
75395,1000.89,4196827003726,Discover,06/18,1
75397,1060.22,3088730966467483,Voyager,09/18,12
75399,980.32,180084940649565,VISA 13 digit,08/18,1
75402,800.14,3337208694441830,VISA 16 digit,03/20,1
75404,1090.53,869933144379288,Voyager,02/20,1
75409,620.94,5445255092508490,Maestro,02/20,1
75410,960.74,6011967433180886,VISA 16 digit,03/23,12
75417,1030.37,676299652575,Diners Club / Carte Blanche,09/21,1
75420,700.29,3158438523160022,JCB 16 digit,10/23,1
75424,1020.59,869928419359783,JCB 16 digit,05/19,1
75432,680.37,347273109186986,JCB 16 digit,12/17,1
75435,1200.42,869901843070425,JCB 16 digit,05/22,1
75450,970.05,4881909226847513,VISA 13 digit,04/20,12
75453,1040.32,30099394160861,American Express,11/17,1
75460,750.11,341764778152842,JCB 16 digit,06/19,1
75466,960.13,345349040958543,Voyager,06/18,1
75467,1100.57,180036218365381,VISA 16 digit,02/19,1
75477,820.88,561266583955,American Express,05/20,1
75483,930.62,502069668908,JCB 16 digit,08/22,1
75485,710.04,869959065393982,Maestro,11/17,12
75486,820.94,3528409165419185,VISA 16 digit,07/18,1
75494,600.92,4155875242594,VISA 13 digit,01/23,1
75496,860.4,3158911913545069,VISA 13 digit,03/24,1
75498,780.13,869971139226916,VISA 16 digit,02/18,1
75508,610.16,5195563407133595,JCB 15 digit,09/22,1
75510,650.53,6011456501616815,VISA 16 digit,04/21,1
75531,1180.93,5395753465800163,JCB 16 digit,02/26,12
75534,1170.89,210036292132321,JCB 16 digit,08/20,1
75542,950.41,060451750230,VISA 16 digit,07/19,1
75548,1180.97,4490126200673,JCB 16 digit,03/18,1
75549,790.35,6011659264279065,Discover,12/21,1
75552,640.14,344645786762168,VISA 16 digit,07/20,1
75557,730.23,30533097583193,JCB 16 digit,09/20,1
75561,1100.49,4716075732313035,Diners Club / Carte Blanche,08/23,1
75570,610.33,3337005076498739,Maestro,03/19,1
75579,1030.22,4234561260716791,American Express,06/20,12
75582,920.86,4910530198998905,JCB 16 digit,05/19,1
75596,1010.63,210015207471735,JCB 16 digit,01/18,1
75597,620.16,4172717609658,VISA 13 digit,03/24,1
75599,890.29,5360980895456636,Mastercard,12/19,1
75600,970.27,4871886419565841,VISA 16 digit,10/18,1
75610,970.73,4743302350487389,JCB 16 digit,08/18,1
75615,910.74,5518890487981035,VISA 16 digit,05/22,1
75629,900.99,869931086315468,VISA 16 digit,12/19,1
75648,770.62,6011010724520187,VISA 16 digit,02/26,1
75649,760.95,561241986703,VISA 16 digit,07/18,1
75661,1070.26,3088712373176790,American Express,09/21,1
75665,1020.5,3337270771371900,Maestro,11/19,12
75666,1010.57,370298653564825,Diners Club / Carte Blanche,11/17,12
75667,890.68,502021111435,Diners Club / Carte Blanche,01/21,1
75682,690.84,5323968586208172,JCB 16 digit,01/18,1
75690,900.42,5447564754772510,VISA 13 digit,11/22,1
75692,610.52,4602715470554,JCB 15 digit,10/19,1
75693,1060.12,371199066286577,VISA 13 digit,06/18,1
75696,1030.36,372597691071398,Mastercard,09/22,1
75702,1190.14,630401858406,Discover,09/18,1
75703,930.23,4020524803495,JCB 16 digit,07/21,1
75705,930.2,676249253805,JCB 16 digit,10/21,1
75708,1020.12,3158251351477883,Discover,06/20,1
75714,920.45,30361852471986,JCB 16 digit,10/17,12
75721,770.54,30532558283954,American Express,10/20,12
75731,1000.44,30391892429611,JCB 16 digit,10/17,1
75736,950.13,342000693793975,Mastercard,04/18,1
75742,1020.47,3088976551006026,American Express,02/19,1
75751,930.51,370108443046571,JCB 15 digit,08/18,12
75755,1200.43,30410549148547,JCB 16 digit,09/18,12
75763,790.65,630482696097,JCB 16 digit,06/18,1
75764,1090.55,3158466813032106,VISA 13 digit,10/24,1
75766,1060.45,180039620792671,Maestro,11/17,12
75772,1080.07,4259598284309260,Discover,08/22,12
75774,800.03,180084337709717,Voyager,12/24,1
75782,1040.31,869974545631166,Diners Club / Carte Blanche,06/21,12
75808,920.48,4115563553678,JCB 15 digit,09/27,1
75831,1070.41,869915985450906,Discover,10/21,1
75840,680.27,6011709967831967,JCB 15 digit,06/18,1
75843,1160.05,4325676595435626,VISA 13 digit,12/19,1
75844,670.59,4960437397518162,JCB 16 digit,05/20,12
75845,930.06,3112912124869962,VISA 16 digit,10/17,1
75849,790.07,180063566493540,Maestro,10/17,1
75854,800.89,30083177786662,VISA 16 digit,10/23,12
75857,800.28,210037402508228,VISA 13 digit,11/19,1
75860,720.29,6011482540141961,Mastercard,04/19,1
75865,860.5,6011236151079724,Mastercard,09/18,1
75870,670.07,4405518381402,American Express,05/21,1
75877,960.38,6011932773770993,Maestro,02/22,1
75880,920.47,4516485642495016,JCB 15 digit,10/17,1
75885,1140.33,5571680212607789,Discover,07/20,12
75900,700.27,4394520724917664,American Express,07/24,12
75901,1110.58,180077240422782,JCB 15 digit,09/18,1
75908,610.65,869981368189578,Diners Club / Carte Blanche,04/20,1
75912,750.82,180054620070754,Discover,04/25,1
75914,940.27,180087308015113,Voyager,06/18,1
75915,740.09,4568461026609412,Voyager,08/21,1
75921,1200.85,4892347143865,Mastercard,01/23,1
75922,840.93,4819700606116059,Maestro,10/18,1
75924,790.97,5560220979869273,VISA 16 digit,07/22,1
75928,820.55,374183387423090,JCB 15 digit,12/19,1
75930,670.89,869929273887919,VISA 16 digit,12/17,1
75948,890.96,210076115487635,Discover,07/18,1
75950,750.02,4509192904940,VISA 16 digit,05/18,1
75952,1030.7,6011675406856388,Diners Club / Carte Blanche,05/18,1
75954,990.58,180056516182452,Diners Club / Carte Blanche,11/18,1
75970,1010.84,4339880889944517,VISA 16 digit,11/17,1
75971,1190.7,180078664324074,VISA 16 digit,06/19,1
75977,840.71,3088360067197977,VISA 13 digit,11/20,1
75984,970.51,4212313256190490,American Express,01/18,1
75985,670.99,4787072261013064,Maestro,08/25,1
75987,940.34,6011911098247283,Voyager,01/18,12
75988,830.53,3158416714356583,JCB 16 digit,09/22,1
75992,700.54,4375107030660809,VISA 13 digit,11/17,1
75994,980.78,210014510067298,American Express,10/19,1
76000,640.71,3088194497352880,American Express,12/21,1
76008,1040.48,6011594599134968,VISA 13 digit,11/19,1
76016,810.94,6011342501523740,Maestro,05/23,1
76033,690.95,4748836377171539,Diners Club / Carte Blanche,07/18,1
76038,980.34,3088999377204096,VISA 13 digit,09/18,1
76050,810.84,30271239454813,JCB 16 digit,10/21,1
76065,1190.34,4172683783447359,JCB 16 digit,04/23,12
76070,750.46,589332847377,JCB 15 digit,06/23,1
76071,720.37,6011283129030637,VISA 16 digit,12/20,1
76073,920.54,3088563236768715,JCB 16 digit,05/22,12
76075,1010.49,676199945327,Discover,01/24,12
76076,1150.9,4951479225591,Discover,02/19,12
76078,830.8,4501398201504994,JCB 16 digit,07/20,1
76087,630.92,3096012353394459,JCB 16 digit,01/18,1
76088,730.31,210016602951032,JCB 16 digit,11/23,1
76090,1040.4,501832506775,JCB 16 digit,07/18,12
76097,930.68,5465362662640730,JCB 16 digit,12/17,1
76111,730.47,5532588463017764,JCB 15 digit,09/21,12
76113,920.0,6011277562538213,VISA 16 digit,02/18,1
76120,870.28,6011804696706414,JCB 16 digit,07/23,1
76132,790.14,676240962396,Voyager,01/18,12
76139,900.25,4369829189169054,Mastercard,12/17,1
76151,690.88,4697961922001,Diners Club / Carte Blanche,04/19,12
76157,960.51,3096016414907621,VISA 16 digit,07/21,1
76162,1160.27,3528657423332141,VISA 13 digit,12/17,12
76180,900.77,561263776479,Voyager,06/21,1
76183,970.84,4687049559084537,JCB 16 digit,09/19,1
76192,1130.48,4131920494667366,American Express,12/18,1
76193,750.14,5227835441218810,Discover,11/17,12
76198,1090.53,3158295735819112,VISA 16 digit,05/19,1
76205,990.68,4726035983069536,JCB 15 digit,02/20,12
76211,1200.16,3528389758889046,JCB 16 digit,04/18,1
76221,940.13,341909761707694,VISA 16 digit,11/18,1
76225,1090.69,4774468201529448,VISA 13 digit,11/17,12
76229,740.42,4517545098147822,VISA 16 digit,02/20,12
76235,920.84,4214685685276,Diners Club / Carte Blanche,01/23,1
76237,1070.24,3337548730605660,American Express,09/19,1
76238,650.78,349799864337677,VISA 16 digit,03/18,1
76239,720.85,5260533793252309,VISA 13 digit,03/19,1
76242,820.5,347931129875496,VISA 16 digit,04/18,1
76248,780.71,869987845748530,American Express,06/23,1
76257,1160.7,3528140076557553,JCB 15 digit,05/24,1
76262,780.13,180087597021913,JCB 15 digit,10/17,1
76263,1140.55,6011348964874108,JCB 16 digit,08/21,1
76276,770.78,3158301660191764,Maestro,04/18,1
76278,600.0,5246524794908394,American Express,08/18,1
76285,650.82,869954882178179,JCB 15 digit,07/18,1
76286,1040.48,30338842722686,Voyager,07/18,12
76300,1060.43,6011833483400378,JCB 15 digit,03/24,1
76304,730.23,341551303914915,Voyager,09/20,12
76307,910.32,6011849732575430,Mastercard,12/21,1
76311,1170.35,3112906012107998,American Express,11/19,12
76320,1030.59,372912702083375,JCB 16 digit,12/18,12
76325,1170.6,4490757551121944,Discover,03/27,1
76332,720.66,5263186162155251,JCB 15 digit,07/18,12
76345,690.56,30259011477334,Mastercard,01/18,1
76352,1100.49,6011124267546531,VISA 13 digit,07/18,1
76356,660.14,180061155021938,Maestro,02/18,1
76357,970.37,869945977396601,Diners Club / Carte Blanche,03/19,1
76373,920.07,3337677766637691,VISA 16 digit,06/20,1
76375,610.2,4668014775498,Mastercard,11/20,1
76382,650.33,4996976065750,JCB 16 digit,07/18,12
76383,760.31,6011381494182692,JCB 16 digit,02/21,1
76384,790.04,4818906751001472,JCB 16 digit,04/18,1
76392,970.67,3088766696671259,VISA 13 digit,04/26,1
76393,760.25,345627285192757,Discover,11/17,1
76403,960.17,210025343106418,American Express,09/24,1
76405,1020.8,4556158170075580,Maestro,01/18,1
76410,1080.04,30446572216975,VISA 16 digit,11/17,1
76413,630.38,3337808852996192,JCB 16 digit,09/19,1
76424,1060.97,869907537519015,American Express,10/18,12
76427,860.07,4690639029051,VISA 13 digit,03/19,1
76430,911.0,210049659633294,Voyager,05/23,1
76432,1090.17,4680956937552182,Discover,09/22,1
76434,610.76,501871698343,VISA 13 digit,10/21,1
76440,1060.27,6011665147994820,Diners Club / Carte Blanche,12/20,1
76442,920.8,869924120637203,Voyager,01/24,1
76444,730.98,30189607656019,JCB 15 digit,01/22,1
76448,1140.26,869940138883902,Diners Club / Carte Blanche,12/17,1
76470,650.58,377494239818032,VISA 16 digit,07/21,12
76473,880.12,5295109540682129,American Express,12/18,1
76477,840.42,370246936527390,VISA 13 digit,02/18,1
76479,700.32,6011967040167284,Voyager,01/18,1
76485,1100.22,4714151901362,Diners Club / Carte Blanche,08/23,1
76488,1050.74,374421320926302,VISA 16 digit,03/21,1
76489,890.19,210030609061273,JCB 16 digit,03/18,1
76490,780.21,4921892395756099,JCB 16 digit,11/20,1
76508,840.8,3096164496182539,JCB 16 digit,09/21,12
76523,1100.04,676359043921,VISA 13 digit,10/21,1
76526,1070.29,6011774533936567,Voyager,12/19,1
76531,930.92,372679310017737,JCB 16 digit,03/18,1
76533,1000.95,4922125477373,Discover,06/19,1
76538,800.14,30400186685661,Diners Club / Carte Blanche,10/17,1
76547,660.25,3088196396082781,VISA 13 digit,06/23,1
76551,1160.01,4594569938986013,VISA 13 digit,09/22,1
76556,1030.89,676241643664,JCB 16 digit,01/18,12
76558,1020.66,4614342047028,Mastercard,04/21,1
76561,780.7,4376941896789,VISA 16 digit,08/23,12
76568,1100.25,210027218423845,Voyager,03/18,1
76572,780.41,561268319127,JCB 16 digit,08/20,1
76575,1120.44,502036635964,JCB 16 digit,01/22,12
76581,1200.07,4898705258797779,Mastercard,01/19,1
76593,840.22,676241883542,American Express,02/23,1
76605,810.49,3528189487995837,American Express,12/17,12
76606,770.94,6011385031830853,Voyager,01/18,1
76610,930.56,676399917761,JCB 16 digit,04/20,1
76613,1000.59,3096481771090710,Voyager,11/19,1
76624,1160.2,210074842963374,Mastercard,06/19,1
76631,1060.16,3158060496714856,American Express,10/18,1
76633,850.58,340202031317333,Discover,11/19,1
76637,620.3,3337233472291918,JCB 16 digit,12/19,12
76646,640.08,561247055560,VISA 13 digit,06/21,1
76652,710.56,3096509110105680,Diners Club / Carte Blanche,11/20,1
76656,1140.95,347510119416832,VISA 16 digit,12/17,1
76659,850.86,3158011693156854,VISA 13 digit,04/24,1
76668,800.5,5423400979535069,JCB 15 digit,01/24,1
76670,810.41,676139071267,VISA 16 digit,07/19,12
76677,1100.28,30297652560752,American Express,06/20,1
76678,840.65,372945194398406,Maestro,06/18,1
76679,820.03,639034894696,Diners Club / Carte Blanche,11/17,1
76681,700.56,4360681573728410,Voyager,02/23,1
76682,980.16,4589076508067635,JCB 15 digit,02/21,1
76688,790.04,4947121675615647,Mastercard,12/18,12
76699,760.49,3096776685051199,VISA 16 digit,09/18,1
76704,760.15,4425284557474664,Diners Club / Carte Blanche,08/19,1
76708,960.78,3158840412198627,VISA 16 digit,04/19,1
76725,890.93,4556072660486084,VISA 16 digit,06/23,1
76727,680.24,377186989216835,Maestro,12/20,1
76736,1000.08,4373993063914367,Diners Club / Carte Blanche,11/23,1
